invoice_id,customer_id,customer_industry,customer_segment,customer_credit_score,invoice_amount,issue_date,due_date,payment_date,payment_delay_days,is_delayed,due_days,avg_payment_delay_history,payment_consistency,quarter,month,is_weekend_issue
INV_103606,CUST_3278,Professional Services,Excellent,834,3097.48,2023-04-10,2023-05-25,2023-05-24,-1.1,0,45,3.0,0.624,2,4,0
INV_103607,CUST_2725,Professional Services,Poor,548,1523.44,2023-11-17,2024-01-01,2024-01-11,10.1,1,45,15.0,0.896,4,11,0
INV_103608,CUST_4075,Retail,Good,725,18839.95,2023-12-23,2024-02-06,2024-02-12,6.2,1,45,7.2,0.864,4,12,1
INV_103609,CUST_5016,Construction,Excellent,823,2381.17,2023-02-14,2023-03-16,2023-03-18,2.4,1,30,6.6,0.808,1,2,0
INV_103610,CUST_9919,Healthcare,Poor,604,11801.91,2023-05-24,2023-07-08,2023-07-27,19.7,1,45,27.0,0.676,2,5,0
INV_103611,CUST_7599,Professional Services,Average,526,30251.16,2023-04-17,2023-06-01,2023-06-09,8.7,1,45,10.0,0.805,2,4,0
INV_103612,CUST_4073,Manufacturing,Average,654,2741.56,2023-02-05,2023-03-07,2023-03-20,13.7,1,30,15.0,0.485,1,2,1
INV_103613,CUST_3174,Technology,Excellent,792,6424.83,2023-10-20,2023-11-19,2023-11-24,5.1,1,30,2.4,0.694,4,10,0
INV_103614,CUST_6234,Professional Services,Average,693,14680.14,2023-06-08,2023-07-08,2023-07-11,3.3,1,30,10.0,0.961,2,6,0
INV_103615,CUST_1886,Construction,Poor,516,3953.3,2023-08-17,2023-09-01,2023-09-26,25.9,1,15,33.0,0.907,3,8,0
INV_103616,CUST_6276,Construction,Average,690,1205.69,2023-04-13,2023-05-13,2023-05-26,13.7,1,30,22.0,0.833,2,4,0
INV_103617,CUST_4042,Healthcare,Excellent,751,28287.04,2023-06-12,2023-07-12,2023-07-15,3.0,1,30,5.4,0.878,2,6,0
INV_103618,CUST_4034,Construction,Good,685,5643.13,2023-10-27,2023-12-11,2023-12-18,7.4,1,45,13.2,0.92,4,10,0
INV_103619,CUST_2478,Technology,Good,705,1016.0,2023-03-20,2023-05-19,2023-05-24,5.3,1,60,4.8,0.817,1,3,0
INV_103620,CUST_1665,Manufacturing,Poor,501,3872.22,2023-12-10,2023-12-25,2024-01-15,21.9,1,15,22.5,0.862,4,12,1
INV_103621,CUST_7328,Technology,Good,705,14415.11,2023-06-17,2023-07-17,2023-07-18,1.3,1,30,4.8,0.875,2,6,1
INV_103622,CUST_4201,Manufacturing,Average,654,28908.65,2023-05-06,2023-06-05,2023-06-15,10.1,1,30,15.0,0.965,2,5,1
INV_103623,CUST_4990,Professional Services,Poor,465,13698.79,2023-02-14,2023-03-16,2023-03-21,5.6,1,30,15.0,0.837,1,2,0
INV_103624,CUST_2352,Construction,Poor,554,2367.53,2023-09-02,2023-10-17,2023-11-05,19.7,1,45,33.0,0.796,3,9,1
INV_103625,CUST_8317,Construction,Average,662,10757.9,2023-09-17,2023-10-17,2023-10-29,12.4,1,30,22.0,0.924,3,9,1
INV_103626,CUST_1539,Healthcare,Excellent,845,17587.31,2023-01-13,2023-02-27,2023-02-26,-1.4,0,45,5.4,0.735,1,1,0
INV_103627,CUST_2237,Professional Services,Good,828,3556.0,2023-09-28,2023-11-12,2023-11-15,3.2,1,45,6.0,0.787,3,9,0
INV_103628,CUST_9548,Healthcare,Poor,515,2934.39,2023-04-06,2023-06-05,2023-06-19,14.2,1,60,27.0,0.897,2,4,0
INV_103629,CUST_8125,Construction,Poor,438,12644.61,2023-09-15,2023-10-30,2023-11-27,28.3,1,45,33.0,0.788,3,9,0
INV_103630,CUST_5127,Professional Services,Poor,580,947.54,2023-10-15,2023-11-14,2023-11-26,12.2,1,30,15.0,0.83,4,10,1
INV_103631,CUST_9370,Manufacturing,Poor,524,7911.68,2023-06-09,2023-07-24,2023-08-14,21.6,1,45,22.5,0.795,2,6,0
INV_103632,CUST_4343,Technology,Average,723,45765.3,2023-05-01,2023-05-31,2023-06-13,13.1,1,30,8.0,0.535,2,5,0
INV_103633,CUST_3999,Retail,Poor,713,3277.37,2023-05-09,2023-06-23,2023-07-11,18.7,1,45,18.0,0.686,2,5,0
INV_103634,CUST_8909,Healthcare,Average,634,1421.52,2023-06-10,2023-07-10,2023-07-24,15.0,1,30,18.0,0.656,2,6,1
INV_103635,CUST_5917,Healthcare,Good,665,3540.36,2023-02-11,2023-03-13,2023-03-24,11.0,1,30,10.8,0.755,1,2,1
INV_103636,CUST_1970,Retail,Good,726,4516.61,2023-10-23,2023-12-22,2023-12-28,6.7,1,60,7.2,0.792,4,10,0
INV_103637,CUST_3576,Construction,Average,630,901.77,2023-03-29,2023-05-13,2023-05-31,18.8,1,45,22.0,0.609,1,3,0
INV_103638,CUST_8881,Manufacturing,Average,699,12108.65,2023-05-26,2023-07-10,2023-07-21,11.7,1,45,15.0,0.725,2,5,0
INV_103639,CUST_8306,Healthcare,Poor,549,11756.51,2023-10-20,2023-11-04,2023-11-25,21.6,1,15,27.0,0.7,4,10,0
INV_103640,CUST_9436,Professional Services,Average,593,12139.71,2023-07-11,2023-08-10,2023-08-18,8.9,1,30,10.0,0.765,3,7,0
INV_103641,CUST_2531,Retail,Poor,669,660.0,2023-08-28,2023-10-12,2023-10-27,15.1,1,45,18.0,0.826,3,8,0
INV_103642,CUST_8405,Professional Services,Risky,416,13188.52,2023-11-25,2023-12-25,2024-01-11,17.1,1,30,20.0,0.796,4,11,1
INV_103643,CUST_9572,Manufacturing,Good,693,26903.81,2023-06-05,2023-07-05,2023-07-08,3.3,1,30,9.0,0.906,2,6,0
INV_103644,CUST_4873,Technology,Poor,707,6646.95,2023-04-16,2023-05-16,2023-05-27,11.1,1,30,12.0,0.832,2,4,1
INV_103645,CUST_1250,Professional Services,Average,838,2369.42,2023-09-21,2023-10-21,2023-10-24,3.9,1,30,10.0,0.403,3,9,0
INV_103646,CUST_9753,Manufacturing,Poor,589,8930.54,2023-07-22,2023-09-20,2023-10-04,14.4,1,60,22.5,0.783,3,7,1
INV_103647,CUST_7445,Manufacturing,Average,629,11539.81,2023-03-24,2023-04-23,2023-05-01,8.8,1,30,15.0,0.965,1,3,0
INV_103648,CUST_5086,Professional Services,Good,748,7322.39,2023-06-15,2023-07-15,2023-07-21,6.1,1,30,6.0,0.729,2,6,0
INV_103649,CUST_5277,Healthcare,Good,696,5528.95,2023-03-24,2023-05-08,2023-05-13,5.3,1,45,10.8,0.725,1,3,0
INV_103650,CUST_2925,Construction,Poor,528,7619.23,2023-07-21,2023-09-04,2023-09-30,27.0,1,45,33.0,0.638,3,7,0
INV_103651,CUST_1452,Professional Services,Excellent,825,4738.22,2023-06-05,2023-07-05,2023-07-05,1.0,1,30,3.0,0.626,2,6,0
INV_103652,CUST_4614,Manufacturing,Excellent,766,13240.73,2023-01-01,2023-02-15,2023-02-21,6.1,1,45,4.5,0.635,1,1,1
INV_103653,CUST_6229,Construction,Poor,735,56478.35,2023-04-21,2023-06-20,2023-07-07,17.2,1,60,33.0,0.89,2,4,0
INV_103654,CUST_1394,Retail,Poor,551,2735.36,2023-04-17,2023-05-17,2023-06-01,15.3,1,30,18.0,0.907,2,4,0
INV_103655,CUST_2542,Construction,Average,674,17152.89,2023-05-29,2023-07-13,2023-08-01,19.4,1,45,22.0,0.596,2,5,0
INV_103656,CUST_8835,Technology,Average,650,9250.54,2023-04-30,2023-05-30,2023-06-10,11.8,1,30,8.0,0.776,2,4,1
INV_103657,CUST_7704,Manufacturing,Average,735,175699.5,2023-12-01,2023-12-16,2024-01-08,23.3,1,15,15.0,0.569,4,12,0
INV_103658,CUST_4428,Retail,Excellent,847,11226.8,2023-06-27,2023-07-27,2023-08-03,7.1,1,30,3.6,0.509,2,6,0
INV_103659,CUST_9736,Healthcare,Good,678,8353.65,2023-02-15,2023-03-17,2023-03-30,13.3,1,30,10.8,0.559,1,2,0
INV_103660,CUST_1872,Construction,Good,715,1099.63,2023-07-01,2023-07-31,2023-08-09,9.5,1,30,13.2,0.67,3,7,1
INV_103661,CUST_6609,Manufacturing,Excellent,802,2574.19,2023-04-07,2023-05-22,2023-05-24,2.0,1,45,4.5,0.924,2,4,0
INV_103662,CUST_1287,Healthcare,Average,660,15521.23,2023-09-14,2023-10-14,2023-10-29,15.4,1,30,18.0,0.805,3,9,0
INV_103663,CUST_6693,Healthcare,Poor,543,1741.59,2023-07-22,2023-08-06,2023-08-24,18.7,1,15,27.0,0.764,3,7,1
INV_103664,CUST_9315,Technology,Good,746,1034.67,2023-03-14,2023-04-13,2023-04-15,2.1,1,30,4.8,0.841,1,3,0
INV_103665,CUST_6247,Construction,Average,816,3198.69,2023-02-03,2023-03-05,2023-03-22,17.6,1,30,22.0,0.798,1,2,0
INV_103666,CUST_1404,Retail,Poor,617,82550.26,2023-07-08,2023-08-07,2023-08-19,12.8,1,30,18.0,0.855,3,7,1
INV_103667,CUST_2245,Professional Services,Good,649,224793.48,2023-09-05,2023-11-04,2023-11-16,12.3,1,60,6.0,0.849,3,9,0
INV_103668,CUST_9127,Technology,Average,630,1489.94,2023-10-28,2023-11-12,2023-11-21,9.8,1,15,8.0,0.589,4,10,1
INV_103669,CUST_9417,Retail,Excellent,698,4300.69,2023-03-05,2023-03-20,2023-03-20,0.2,1,15,3.6,0.872,1,3,1
INV_103670,CUST_8998,Technology,Good,704,72201.82,2023-02-19,2023-03-21,2023-03-29,8.7,1,30,4.8,0.721,1,2,1
INV_103671,CUST_2410,Healthcare,Poor,641,1311.69,2023-06-22,2023-08-06,2023-08-28,22.0,1,45,27.0,0.798,2,6,0
INV_103672,CUST_9802,Healthcare,Excellent,830,26558.96,2023-05-13,2023-06-12,2023-06-12,0.6,1,30,5.4,0.633,2,5,1
INV_103673,CUST_6878,Construction,Average,653,30145.45,2023-09-23,2023-10-23,2023-11-14,22.4,1,30,22.0,0.677,3,9,1
INV_103674,CUST_4939,Professional Services,Average,605,4590.53,2023-07-07,2023-08-06,2023-08-10,4.5,1,30,10.0,0.933,3,7,0
INV_103675,CUST_8390,Healthcare,Poor,592,1581.43,2023-04-13,2023-05-13,2023-06-07,25.8,1,30,27.0,0.729,2,4,0
INV_103676,CUST_1795,Retail,Good,759,33600.66,2023-04-26,2023-06-10,2023-06-14,4.1,1,45,7.2,0.923,2,4,0
INV_103677,CUST_2153,Professional Services,Poor,659,6255.42,2023-04-07,2023-05-07,2023-05-18,11.2,1,30,15.0,0.869,2,4,0
INV_103678,CUST_7868,Manufacturing,Good,699,15954.02,2023-06-13,2023-07-13,2023-07-22,9.3,1,30,9.0,0.774,2,6,0
INV_103679,CUST_6822,Construction,Good,693,22027.07,2023-11-26,2023-12-26,2024-01-06,11.7,1,30,13.2,0.87,4,11,1
INV_103680,CUST_6906,Manufacturing,Poor,506,6916.2,2023-08-29,2023-09-13,2023-09-29,16.2,1,15,22.5,0.948,3,8,0
INV_103681,CUST_7527,Retail,Average,582,2687.97,2023-12-02,2024-01-16,2024-01-23,7.4,1,45,12.0,0.784,4,12,1
INV_103682,CUST_3899,Healthcare,Poor,737,8926.69,2023-05-19,2023-06-18,2023-07-02,15.0,1,30,27.0,0.921,2,5,0
INV_103683,CUST_3159,Retail,Good,701,13629.4,2023-07-29,2023-08-28,2023-09-03,6.2,1,30,7.2,0.816,3,7,1
INV_103684,CUST_8818,Professional Services,Average,636,7368.18,2023-03-24,2023-05-08,2023-05-15,7.4,1,45,10.0,0.608,1,3,0
INV_103685,CUST_2565,Professional Services,Average,663,2579.41,2023-04-22,2023-06-06,2023-06-10,4.9,1,45,10.0,0.84,2,4,1
INV_103686,CUST_4774,Professional Services,Poor,553,9088.12,2023-09-30,2023-10-30,2023-11-07,8.4,1,30,15.0,0.843,3,9,1
INV_103687,CUST_5178,Technology,Good,575,2732.33,2023-12-10,2024-01-09,2024-01-13,4.0,1,30,4.8,0.925,4,12,1
INV_103688,CUST_5027,Manufacturing,Poor,698,7700.04,2023-05-30,2023-06-29,2023-07-14,15.3,1,30,22.5,0.883,2,5,0
INV_103689,CUST_4234,Technology,Average,614,47437.08,2023-03-26,2023-04-25,2023-04-30,5.5,1,30,8.0,0.921,1,3,1
INV_103690,CUST_2027,Retail,Risky,446,22741.09,2023-03-23,2023-04-22,2023-05-09,17.4,1,30,24.0,0.884,1,3,0
INV_103691,CUST_7519,Healthcare,Good,724,1248.48,2023-07-10,2023-08-09,2023-08-15,6.3,1,30,10.8,0.904,3,7,0
INV_103692,CUST_5002,Technology,Excellent,589,84206.59,2023-12-03,2024-01-17,2024-01-11,-6.9,0,45,2.4,0.863,4,12,1
INV_103693,CUST_5488,Retail,Good,613,4439.98,2023-08-04,2023-10-03,2023-10-05,2.1,1,60,7.2,0.697,3,8,0
INV_103694,CUST_7688,Technology,Average,602,17381.22,2023-01-19,2023-02-18,2023-02-27,9.3,1,30,8.0,0.776,1,1,0
INV_103695,CUST_6695,Manufacturing,Excellent,817,13613.2,2023-08-03,2023-09-02,2023-09-02,0.6,1,30,4.5,0.688,3,8,0
INV_103696,CUST_8109,Technology,Good,682,4000.9,2023-01-09,2023-02-23,2023-03-04,9.3,1,45,4.8,0.536,1,1,0
INV_103697,CUST_5482,Retail,Average,300,12248.49,2023-04-19,2023-05-19,2023-05-29,10.8,1,30,12.0,0.618,2,4,0
INV_103698,CUST_2866,Construction,Good,690,2884.35,2023-02-17,2023-03-19,2023-03-26,7.2,1,30,13.2,0.929,1,2,0
INV_103699,CUST_6367,Technology,Average,671,7286.8,2023-08-29,2023-09-28,2023-10-03,5.4,1,30,8.0,0.712,3,8,0
INV_103700,CUST_2511,Healthcare,Average,622,2562.19,2023-01-31,2023-03-02,2023-03-16,14.0,1,30,18.0,0.794,1,1,0
INV_103701,CUST_6276,Construction,Good,707,11958.34,2023-06-30,2023-07-30,2023-08-09,10.2,1,30,13.2,0.833,2,6,0
INV_103702,CUST_7199,Professional Services,Risky,735,2700.6,2023-03-14,2023-05-13,2023-05-26,13.2,1,60,20.0,0.726,1,3,0
INV_103703,CUST_2626,Retail,Average,654,22358.68,2023-07-30,2023-09-13,2023-09-20,7.1,1,45,12.0,0.755,3,7,1
INV_103704,CUST_5172,Construction,Risky,602,25235.02,2023-10-24,2023-11-23,2023-12-28,35.4,1,30,44.0,0.709,4,10,0
INV_103705,CUST_2664,Manufacturing,Average,713,14765.64,2023-10-17,2023-12-16,2023-12-27,11.2,1,60,15.0,0.756,4,10,0
INV_103706,CUST_7095,Technology,Good,681,18980.78,2023-09-30,2023-10-30,2023-11-04,5.8,1,30,4.8,0.833,3,9,1
INV_103707,CUST_4369,Construction,Poor,586,7000.45,2023-08-04,2023-09-03,2023-09-28,25.7,1,30,33.0,0.813,3,8,0
INV_103708,CUST_6323,Technology,Good,702,10226.86,2023-08-08,2023-08-23,2023-08-29,6.3,1,15,4.8,0.816,3,8,0
INV_103709,CUST_7320,Manufacturing,Good,812,4218.94,2023-05-24,2023-07-08,2023-07-12,4.5,1,45,9.0,0.836,2,5,0
INV_103710,CUST_2350,Retail,Poor,710,4892.83,2023-11-13,2023-12-13,2023-12-29,16.4,1,30,18.0,0.712,4,11,0
INV_103711,CUST_5910,Retail,Good,708,16547.35,2023-02-27,2023-04-28,2023-05-04,6.1,1,60,7.2,0.634,1,2,0
INV_103712,CUST_7117,Professional Services,Average,621,2308.0,2023-11-17,2023-12-17,2023-12-27,10.4,1,30,10.0,0.812,4,11,0
INV_103713,CUST_2896,Technology,Poor,672,35262.14,2023-03-24,2023-05-08,2023-05-15,7.6,1,45,12.0,0.926,1,3,0
INV_103714,CUST_4213,Professional Services,Average,779,20103.24,2023-09-25,2023-10-25,2023-10-28,3.1,1,30,10.0,0.985,3,9,0
INV_103715,CUST_8604,Retail,Poor,731,32265.44,2023-01-31,2023-03-02,2023-03-16,14.2,1,30,18.0,0.933,1,1,0
INV_103716,CUST_6420,Technology,Good,676,41320.74,2023-08-08,2023-09-07,2023-09-08,1.2,1,30,4.8,0.723,3,8,0
INV_103717,CUST_1223,Manufacturing,Average,629,7405.71,2023-01-03,2023-02-17,2023-03-02,13.6,1,45,15.0,0.554,1,1,0
INV_103718,CUST_6774,Retail,Excellent,577,28634.18,2023-09-25,2023-11-09,2023-11-13,4.2,1,45,3.6,0.693,3,9,0
INV_103719,CUST_8106,Manufacturing,Poor,712,2645.78,2023-12-29,2024-02-27,2024-03-12,14.5,1,60,22.5,0.844,4,12,0
INV_103720,CUST_6429,Professional Services,Average,441,2982.32,2023-12-10,2024-02-08,2024-02-21,13.3,1,60,10.0,0.65,4,12,1
INV_103721,CUST_4020,Healthcare,Good,728,6890.08,2023-05-23,2023-06-22,2023-07-01,9.2,1,30,10.8,0.948,2,5,0
INV_103722,CUST_8964,Professional Services,Poor,539,28966.02,2023-12-08,2024-01-07,2024-01-28,21.8,1,30,15.0,0.602,4,12,0
INV_103723,CUST_9796,Technology,Excellent,554,163384.18,2023-10-06,2023-11-05,2023-11-09,4.5,1,30,2.4,0.683,4,10,0
INV_103724,CUST_7165,Construction,Excellent,815,9711.14,2023-03-18,2023-05-17,2023-05-22,5.1,1,60,6.6,0.754,1,3,1
INV_103725,CUST_2699,Professional Services,Average,624,3055.04,2023-09-08,2023-10-08,2023-10-14,6.5,1,30,10.0,0.639,3,9,0
INV_103726,CUST_5100,Healthcare,Good,694,14560.0,2023-07-14,2023-08-13,2023-08-23,10.5,1,30,10.8,0.816,3,7,0
INV_103727,CUST_3453,Professional Services,Average,641,4033.67,2023-01-10,2023-02-09,2023-02-20,11.2,1,30,10.0,0.682,1,1,0
INV_103728,CUST_3258,Technology,Good,685,2441.65,2023-08-12,2023-09-11,2023-09-15,4.1,1,30,4.8,0.717,3,8,1
INV_103729,CUST_2920,Construction,Good,742,5688.91,2023-02-16,2023-03-18,2023-03-23,5.2,1,30,13.2,0.668,1,2,0
INV_103730,CUST_8601,Retail,Excellent,807,11891.7,2023-11-03,2023-12-03,2023-12-07,4.0,1,30,3.6,0.803,4,11,0
INV_103731,CUST_2612,Manufacturing,Average,659,26359.13,2023-05-30,2023-06-29,2023-07-12,13.9,1,30,15.0,0.741,2,5,0
INV_103732,CUST_5728,Construction,Average,606,3924.72,2023-06-15,2023-07-15,2023-07-26,11.1,1,30,22.0,0.92,2,6,0
INV_103733,CUST_9707,Retail,Average,623,27624.58,2023-08-25,2023-09-24,2023-10-08,14.1,1,30,12.0,0.683,3,8,0
INV_103734,CUST_4744,Retail,Poor,676,19680.34,2023-04-23,2023-05-23,2023-06-04,12.5,1,30,18.0,0.819,2,4,1
INV_103735,CUST_9123,Manufacturing,Average,519,13456.19,2023-05-05,2023-05-20,2023-05-29,9.5,1,15,15.0,0.656,2,5,0
INV_103736,CUST_6913,Technology,Average,631,21689.84,2023-11-13,2023-11-28,2023-12-03,5.6,1,15,8.0,0.847,4,11,0
INV_103737,CUST_8536,Professional Services,Average,617,5524.76,2023-12-11,2024-01-10,2024-01-23,13.3,1,30,10.0,0.72,4,12,0
INV_103738,CUST_6400,Technology,Average,610,508.05,2023-03-16,2023-04-30,2023-05-03,3.4,1,45,8.0,0.88,1,3,0
INV_103739,CUST_2115,Construction,Excellent,769,91468.91,2023-10-03,2023-12-02,2023-12-13,11.5,1,60,6.6,0.891,4,10,0
INV_103740,CUST_1235,Construction,Average,641,18946.02,2023-01-13,2023-02-27,2023-03-08,9.3,1,45,22.0,0.913,1,1,0
INV_103741,CUST_2288,Professional Services,Average,664,3039.53,2023-10-04,2023-12-03,2023-12-06,3.5,1,60,10.0,0.722,4,10,0
INV_103742,CUST_9877,Construction,Average,655,4431.38,2023-08-30,2023-09-29,2023-10-13,14.7,1,30,22.0,0.906,3,8,0
INV_103743,CUST_8602,Technology,Good,700,7946.96,2023-06-03,2023-07-18,2023-07-23,5.6,1,45,4.8,0.72,2,6,1
INV_103744,CUST_1207,Healthcare,Poor,543,65683.5,2023-06-15,2023-07-15,2023-08-11,27.3,1,30,27.0,0.693,2,6,0
INV_103745,CUST_9720,Construction,Poor,705,10567.58,2023-09-05,2023-10-05,2023-10-30,25.1,1,30,33.0,0.724,3,9,0
INV_103746,CUST_9023,Construction,Good,725,7021.33,2023-04-28,2023-05-28,2023-06-08,11.9,1,30,13.2,0.851,2,4,0
INV_103747,CUST_7824,Professional Services,Poor,526,14791.99,2023-10-02,2023-11-16,2023-11-24,8.7,1,45,15.0,0.965,4,10,0
INV_103748,CUST_6842,Professional Services,Risky,354,10338.94,2023-10-25,2023-12-24,2024-01-04,11.7,1,60,20.0,0.784,4,10,0
INV_103749,CUST_7547,Technology,Risky,312,1662.19,2023-03-27,2023-05-11,2023-05-17,6.5,1,45,16.0,0.779,1,3,0
INV_103750,CUST_3829,Retail,Good,768,3975.76,2023-08-16,2023-09-15,2023-09-19,4.3,1,30,7.2,0.634,3,8,0
INV_103751,CUST_4971,Manufacturing,Average,621,253.71,2023-03-28,2023-04-27,2023-05-07,10.9,1,30,15.0,0.905,1,3,0
INV_103752,CUST_1227,Professional Services,Poor,506,14786.04,2023-01-09,2023-02-08,2023-02-20,12.5,1,30,15.0,0.865,1,1,0
INV_103753,CUST_5317,Retail,Average,673,18580.85,2023-08-14,2023-09-13,2023-09-20,7.1,1,30,12.0,0.886,3,8,0
INV_103754,CUST_9587,Healthcare,Poor,503,6145.84,2023-11-05,2023-11-20,2023-12-12,22.0,1,15,27.0,0.833,4,11,1
INV_103755,CUST_9995,Manufacturing,Average,631,9364.73,2023-06-17,2023-08-01,2023-08-16,15.5,1,45,15.0,0.835,2,6,1
INV_103756,CUST_1450,Manufacturing,Excellent,309,13293.33,2023-08-24,2023-09-08,2023-09-13,5.3,1,15,4.5,0.579,3,8,0
INV_103757,CUST_5888,Construction,Good,724,39580.87,2023-03-04,2023-04-18,2023-04-24,6.8,1,45,13.2,0.777,1,3,1
INV_103758,CUST_7498,Healthcare,Poor,541,15462.82,2023-12-01,2024-01-30,2024-02-27,28.0,1,60,27.0,0.797,4,12,0
INV_103759,CUST_2323,Manufacturing,Good,611,14593.19,2023-12-01,2023-12-31,2024-01-12,12.6,1,30,9.0,0.685,4,12,0
INV_103760,CUST_3068,Manufacturing,Average,646,33640.34,2023-07-24,2023-08-23,2023-09-01,9.4,1,30,15.0,0.69,3,7,0
INV_103761,CUST_4251,Construction,Good,768,31025.89,2023-01-14,2023-03-15,2023-03-29,14.6,1,60,13.2,0.737,1,1,1
INV_103762,CUST_5618,Construction,Average,683,3048.39,2023-12-02,2024-01-01,2024-01-12,11.5,1,30,22.0,0.94,4,12,1
INV_103763,CUST_4846,Manufacturing,Good,744,554.45,2023-06-17,2023-07-17,2023-07-28,11.4,1,30,9.0,0.773,2,6,1
INV_103764,CUST_5165,Healthcare,Excellent,844,7444.18,2023-07-25,2023-08-24,2023-08-29,5.7,1,30,5.4,0.783,3,7,0
INV_103765,CUST_1757,Construction,Average,636,16963.32,2023-01-06,2023-02-05,2023-02-25,20.2,1,30,22.0,0.713,1,1,0
INV_103766,CUST_1082,Healthcare,Average,610,1951.69,2023-05-27,2023-06-26,2023-07-12,16.4,1,30,18.0,0.691,2,5,1
INV_103767,CUST_9885,Manufacturing,Poor,745,12344.75,2023-11-13,2023-12-13,2024-01-02,20.0,1,30,22.5,0.838,4,11,0
INV_103768,CUST_5904,Manufacturing,Average,634,3095.02,2023-01-22,2023-03-08,2023-03-17,9.2,1,45,15.0,0.773,1,1,1
INV_103769,CUST_1328,Healthcare,Excellent,657,4144.91,2023-06-01,2023-07-31,2023-08-04,4.2,1,60,5.4,0.626,2,6,0
INV_103770,CUST_6071,Healthcare,Poor,587,4400.94,2023-05-07,2023-06-06,2023-06-16,10.9,1,30,27.0,0.869,2,5,1
INV_103771,CUST_7507,Construction,Average,631,11569.11,2023-06-06,2023-06-21,2023-07-10,19.0,1,15,22.0,0.867,2,6,0
INV_103772,CUST_5715,Professional Services,Good,694,2749.79,2023-03-29,2023-05-28,2023-05-31,3.8,1,60,6.0,0.782,1,3,0
INV_103773,CUST_7780,Professional Services,Poor,649,49290.94,2023-07-19,2023-08-18,2023-08-28,11.0,1,30,15.0,0.91,3,7,0
INV_103774,CUST_2912,Technology,Good,773,3311.85,2023-07-02,2023-08-01,2023-08-07,6.1,1,30,4.8,0.798,3,7,1
INV_103775,CUST_2941,Professional Services,Good,715,8048.61,2023-06-02,2023-07-17,2023-07-17,0.5,1,45,6.0,0.988,2,6,0
INV_103776,CUST_7402,Retail,Good,708,8434.52,2023-01-25,2023-03-26,2023-04-08,13.6,1,60,7.2,0.668,1,1,0
INV_103777,CUST_4278,Technology,Poor,600,5125.55,2023-08-11,2023-09-10,2023-09-16,6.5,1,30,12.0,0.981,3,8,0
INV_103778,CUST_4866,Manufacturing,Poor,564,14786.13,2023-09-19,2023-10-19,2023-10-30,11.0,1,30,22.5,0.937,3,9,0
INV_103779,CUST_7420,Manufacturing,Excellent,767,3168.59,2023-10-22,2023-11-21,2023-11-27,6.2,1,30,4.5,0.755,4,10,1
INV_103780,CUST_5410,Professional Services,Good,712,8756.15,2023-06-18,2023-08-02,2023-08-01,-1.3,0,45,6.0,0.745,2,6,1
INV_103781,CUST_8825,Professional Services,Average,623,2061.07,2023-05-10,2023-07-09,2023-07-11,3.0,1,60,10.0,0.844,2,5,0
INV_103782,CUST_8654,Manufacturing,Average,668,7039.07,2023-08-29,2023-10-13,2023-10-21,8.1,1,45,15.0,0.813,3,8,0
INV_103783,CUST_9856,Healthcare,Average,649,21073.17,2023-05-13,2023-06-12,2023-07-05,23.2,1,30,18.0,0.475,2,5,1
INV_103784,CUST_2985,Retail,Average,673,21406.62,2023-05-13,2023-06-27,2023-07-04,7.9,1,45,12.0,0.859,2,5,1
INV_103785,CUST_8163,Retail,Good,531,11538.09,2023-04-18,2023-05-03,2023-05-03,-0.5,0,15,7.2,0.498,2,4,0
INV_103786,CUST_4261,Technology,Good,689,13263.18,2023-12-13,2024-01-12,2024-01-16,4.4,1,30,4.8,0.856,4,12,0
INV_103787,CUST_3000,Healthcare,Good,671,11777.32,2023-10-31,2023-11-30,2023-12-09,9.0,1,30,10.8,0.938,4,10,0
INV_103788,CUST_9227,Manufacturing,Average,619,7004.86,2023-02-04,2023-03-06,2023-03-25,19.4,1,30,15.0,0.459,1,2,1
INV_103789,CUST_2287,Professional Services,Good,708,29751.25,2023-03-31,2023-04-30,2023-04-30,1.0,1,30,6.0,0.958,1,3,0
INV_103790,CUST_8661,Retail,Average,665,3040.97,2023-06-21,2023-07-21,2023-08-03,13.5,1,30,12.0,0.797,2,6,0
INV_103791,CUST_5004,Technology,Average,641,2225.22,2023-08-17,2023-09-16,2023-09-18,2.7,1,30,8.0,0.902,3,8,0
INV_103792,CUST_2672,Healthcare,Risky,381,17875.01,2023-06-23,2023-08-07,2023-09-04,28.1,1,45,36.0,0.845,2,6,0
INV_103793,CUST_5258,Technology,Good,682,3520.41,2023-01-20,2023-02-19,2023-02-20,1.8,1,30,4.8,0.749,1,1,0
INV_103794,CUST_5443,Construction,Average,599,15744.75,2023-08-24,2023-09-08,2023-09-26,18.5,1,15,22.0,0.748,3,8,0
INV_103795,CUST_1453,Healthcare,Good,671,5571.17,2023-10-28,2023-11-27,2023-12-06,9.9,1,30,10.8,0.645,4,10,1
INV_103796,CUST_5353,Retail,Excellent,849,11993.72,2023-02-18,2023-03-20,2023-03-20,0.6,1,30,3.6,0.562,1,2,1
INV_103797,CUST_3845,Retail,Risky,371,3598.25,2023-09-24,2023-11-08,2023-11-24,16.1,1,45,24.0,0.811,3,9,1
INV_103798,CUST_7784,Retail,Excellent,780,11702.46,2023-12-27,2024-02-10,2024-02-14,4.7,1,45,3.6,0.873,4,12,0
